Município,Mês,Quantidade
SIMOLANDIA,April de 2024,1.0
SIMOLANDIA,May de 2024,0.0
SIMOLANDIA,June de 2024,0.0
SIMOLANDIA,July de 2024,0.0
SIMOLANDIA,August de 2024,0.0
SITIO D'ABADIA,January de 2021,0.0
SITIO D'ABADIA,February de 2021,0.0
SITIO D'ABADIA,March de 2021,0.0
SITIO D'ABADIA,April de 2021,0.0
SITIO D'ABADIA,May de 2021,0.0
SITIO D'ABADIA,June de 2021,0.0
SITIO D'ABADIA,July de 2021,0.0
SITIO D'ABADIA,August de 2021,0.0
SITIO D'ABADIA,September de 2021,0.0
SITIO D'ABADIA,October de 2021,0.0
SITIO D'ABADIA,November de 2021,0.0
SITIO D'ABADIA,December de 2021,0.0
SITIO D'ABADIA,January de 2022,0.0
SITIO D'ABADIA,February de 2022,0.0
SITIO D'ABADIA,March de 2022,0.0
SITIO D'ABADIA,April de 2022,0.0
SITIO D'ABADIA,May de 2022,0.0
SITIO D'ABADIA,June de 2022,0.0
SITIO D'ABADIA,July de 2022,0.0
SITIO D'ABADIA,August de 2022,0.0
SITIO D'ABADIA,September de 2022,0.0
SITIO D'ABADIA,October de 2022,0.0
SITIO D'ABADIA,November de 2022,0.0
SITIO D'ABADIA,December de 2022,0.0
SITIO D'ABADIA,January de 2023,0.0
SITIO D'ABADIA,February de 2023,0.0
SITIO D'ABADIA,March de 2023,0.0
SITIO D'ABADIA,April de 2023,0.0
SITIO D'ABADIA,May de 2023,0.0
SITIO D'ABADIA,June de 2023,0.0
SITIO D'ABADIA,July de 2023,0.0
SITIO D'ABADIA,August de 2023,0.0
SITIO D'ABADIA,September de 2023,0.0
SITIO D'ABADIA,October de 2023,0.0
SITIO D'ABADIA,November de 2023,0.0
SITIO D'ABADIA,December de 2023,0.0
SITIO D'ABADIA,January de 2024,0.0
SITIO D'ABADIA,February de 2024,0.0
SITIO D'ABADIA,March de 2024,0.0
SITIO D'ABADIA,April de 2024,0.0
SITIO D'ABADIA,May de 2024,0.0
SITIO D'ABADIA,June de 2024,0.0
SITIO D'ABADIA,July de 2024,0.0
SITIO D'ABADIA,August de 2024,0.0
TAQUARAL DE GOIAS,January de 2021,0.0
TAQUARAL DE GOIAS,February de 2021,0.0
TAQUARAL DE GOIAS,March de 2021,0.0
TAQUARAL DE GOIAS,April de 2021,0.0
TAQUARAL DE GOIAS,May de 2021,0.0
TAQUARAL DE GOIAS,June de 2021,0.0
TAQUARAL DE GOIAS,July de 2021,0.0
TAQUARAL DE GOIAS,August de 2021,0.0
TAQUARAL DE GOIAS,September de 2021,0.0
TAQUARAL DE GOIAS,October de 2021,0.0
TAQUARAL DE GOIAS,November de 2021,0.0
TAQUARAL DE GOIAS,December de 2021,0.0
TAQUARAL DE GOIAS,January de 2022,0.0
TAQUARAL DE GOIAS,February de 2022,0.0
TAQUARAL DE GOIAS,March de 2022,0.0
TAQUARAL DE GOIAS,April de 2022,0.0
TAQUARAL DE GOIAS,May de 2022,0.0
TAQUARAL DE GOIAS,June de 2022,0.0
TAQUARAL DE GOIAS,July de 2022,0.0
TAQUARAL DE GOIAS,August de 2022,0.0
TAQUARAL DE GOIAS,September de 2022,0.0
TAQUARAL DE GOIAS,October de 2022,0.0
TAQUARAL DE GOIAS,November de 2022,0.0
TAQUARAL DE GOIAS,December de 2022,0.0
TAQUARAL DE GOIAS,January de 2023,0.0
TAQUARAL DE GOIAS,February de 2023,0.0
TAQUARAL DE GOIAS,March de 2023,0.0
TAQUARAL DE GOIAS,April de 2023,0.0
TAQUARAL DE GOIAS,May de 2023,0.0
TAQUARAL DE GOIAS,June de 2023,0.0
TAQUARAL DE GOIAS,July de 2023,0.0
TAQUARAL DE GOIAS,August de 2023,0.0
TAQUARAL DE GOIAS,September de 2023,0.0
TAQUARAL DE GOIAS,October de 2023,0.0
TAQUARAL DE GOIAS,November de 2023,0.0
TAQUARAL DE GOIAS,December de 2023,0.0
TAQUARAL DE GOIAS,January de 2024,0.0
TAQUARAL DE GOIAS,February de 2024,0.0
TAQUARAL DE GOIAS,March de 2024,0.0
TAQUARAL DE GOIAS,April de 2024,0.0
TAQUARAL DE GOIAS,May de 2024,0.0
TAQUARAL DE GOIAS,June de 2024,0.0
TAQUARAL DE GOIAS,July de 2024,0.0
TAQUARAL DE GOIAS,August de 2024,0.0
TERESINA DE GOIAS,January de 2021,1.0
TERESINA DE GOIAS,February de 2021,0.0
TERESINA DE GOIAS,March de 2021,0.0
TERESINA DE GOIAS,April de 2021,0.0
TERESINA DE GOIAS,May de 2021,0.0
TERESINA DE GOIAS,June de 2021,0.0
TERESINA DE GOIAS,July de 2021,0.0
TERESINA DE GOIAS,August de 2021,1.0
TERESINA DE GOIAS,September de 2021,0.0
TERESINA DE GOIAS,October de 2021,0.0
TERESINA DE GOIAS,November de 2021,0.0
TERESINA DE GOIAS,December de 2021,0.0
TERESINA DE GOIAS,January de 2022,0.0
TERESINA DE GOIAS,February de 2022,0.0
TERESINA DE GOIAS,March de 2022,0.0
TERESINA DE GOIAS,April de 2022,0.0
TERESINA DE GOIAS,May de 2022,0.0
TERESINA DE GOIAS,June de 2022,0.0
TERESINA DE GOIAS,July de 2022,1.0
TERESINA DE GOIAS,August de 2022,0.0
TERESINA DE GOIAS,September de 2022,0.0
TERESINA DE GOIAS,October de 2022,0.0
TERESINA DE GOIAS,November de 2022,0.0
TERESINA DE GOIAS,December de 2022,0.0
TERESINA DE GOIAS,January de 2023,0.0
TERESINA DE GOIAS,February de 2023,0.0
TERESINA DE GOIAS,March de 2023,0.0
TERESINA DE GOIAS,April de 2023,0.0
TERESINA DE GOIAS,May de 2023,0.0
TERESINA DE GOIAS,June de 2023,0.0
TERESINA DE GOIAS,July de 2023,0.0
TERESINA DE GOIAS,August de 2023,0.0
TERESINA DE GOIAS,September de 2023,0.0
TERESINA DE GOIAS,October de 2023,0.0
TERESINA DE GOIAS,November de 2023,0.0
TERESINA DE GOIAS,December de 2023,0.0
TERESINA DE GOIAS,January de 2024,0.0
TERESINA DE GOIAS,February de 2024,0.0
TERESINA DE GOIAS,March de 2024,0.0
TERESINA DE GOIAS,April de 2024,0.0
TERESINA DE GOIAS,May de 2024,0.0
TERESINA DE GOIAS,June de 2024,0.0
TERESINA DE GOIAS,July de 2024,0.0
TERESINA DE GOIAS,August de 2024,0.0
TEREZOPOLIS DE GOIAS,January de 2021,0.0
TEREZOPOLIS DE GOIAS,February de 2021,0.0
TEREZOPOLIS DE GOIAS,March de 2021,0.0
TEREZOPOLIS DE GOIAS,April de 2021,1.0
TEREZOPOLIS DE GOIAS,May de 2021,0.0
TEREZOPOLIS DE GOIAS,June de 2021,0.0
TEREZOPOLIS DE GOIAS,July de 2021,0.0
TEREZOPOLIS DE GOIAS,August de 2021,0.0
TEREZOPOLIS DE GOIAS,September de 2021,0.0
TEREZOPOLIS DE GOIAS,October de 2021,0.0
TEREZOPOLIS DE GOIAS,November de 2021,0.0
TEREZOPOLIS DE GOIAS,December de 2021,1.0
TEREZOPOLIS DE GOIAS,January de 2022,0.0
TEREZOPOLIS DE GOIAS,February de 2022,0.0
TEREZOPOLIS DE GOIAS,March de 2022,0.0
TEREZOPOLIS DE GOIAS,April de 2022,0.0
TEREZOPOLIS DE GOIAS,May de 2022,0.0
TEREZOPOLIS DE GOIAS,June de 2022,1.0
TEREZOPOLIS DE GOIAS,July de 2022,0.0
TEREZOPOLIS DE GOIAS,August de 2022,0.0
TEREZOPOLIS DE GOIAS,September de 2022,0.0
TEREZOPOLIS DE GOIAS,October de 2022,0.0
TEREZOPOLIS DE GOIAS,November de 2022,0.0
TEREZOPOLIS DE GOIAS,December de 2022,0.0
TEREZOPOLIS DE GOIAS,January de 2023,0.0
TEREZOPOLIS DE GOIAS,February de 2023,0.0
TEREZOPOLIS DE GOIAS,March de 2023,0.0
TEREZOPOLIS DE GOIAS,April de 2023,0.0
TEREZOPOLIS DE GOIAS,May de 2023,0.0
TEREZOPOLIS DE GOIAS,June de 2023,1.0
TEREZOPOLIS DE GOIAS,July de 2023,0.0
TEREZOPOLIS DE GOIAS,August de 2023,0.0
TEREZOPOLIS DE GOIAS,September de 2023,0.0
TEREZOPOLIS DE GOIAS,October de 2023,0.0
TEREZOPOLIS DE GOIAS,November de 2023,0.0
TEREZOPOLIS DE GOIAS,December de 2023,0.0
TEREZOPOLIS DE GOIAS,January de 2024,0.0
TEREZOPOLIS DE GOIAS,February de 2024,0.0
TEREZOPOLIS DE GOIAS,March de 2024,0.0
TEREZOPOLIS DE GOIAS,April de 2024,0.0
TEREZOPOLIS DE GOIAS,May de 2024,0.0
TEREZOPOLIS DE GOIAS,June de 2024,0.0
TEREZOPOLIS DE GOIAS,July de 2024,0.0
TEREZOPOLIS DE GOIAS,August de 2024,0.0
TRES RANCHOS,January de 2021,0.0
TRES RANCHOS,February de 2021,0.0
TRES RANCHOS,March de 2021,0.0
TRES RANCHOS,April de 2021,1.0
TRES RANCHOS,May de 2021,0.0
TRES RANCHOS,June de 2021,0.0
TRES RANCHOS,July de 2021,0.0
TRES RANCHOS,August de 2021,0.0
TRES RANCHOS,September de 2021,0.0
TRES RANCHOS,October de 2021,0.0
TRES RANCHOS,November de 2021,0.0
TRES RANCHOS,December de 2021,0.0
TRES RANCHOS,January de 2022,0.0
TRES RANCHOS,February de 2022,0.0
TRES RANCHOS,March de 2022,0.0
TRES RANCHOS,April de 2022,0.0
TRES RANCHOS,May de 2022,0.0
TRES RANCHOS,June de 2022,0.0
TRES RANCHOS,July de 2022,0.0
TRES RANCHOS,August de 2022,0.0
TRES RANCHOS,September de 2022,0.0
TRES RANCHOS,October de 2022,0.0
TRES RANCHOS,November de 2022,0.0
TRES RANCHOS,December de 2022,0.0
TRES RANCHOS,January de 2023,0.0
TRES RANCHOS,February de 2023,0.0
TRES RANCHOS,March de 2023,0.0
TRES RANCHOS,April de 2023,0.0
TRES RANCHOS,May de 2023,0.0
TRES RANCHOS,June de 2023,0.0
TRES RANCHOS,July de 2023,0.0
TRES RANCHOS,August de 2023,0.0
TRES RANCHOS,September de 2023,0.0
TRES RANCHOS,October de 2023,0.0
TRES RANCHOS,November de 2023,0.0
TRES RANCHOS,December de 2023,0.0
TRES RANCHOS,January de 2024,0.0
TRES RANCHOS,February de 2024,0.0
TRES RANCHOS,March de 2024,0.0
TRES RANCHOS,April de 2024,0.0
TRES RANCHOS,May de 2024,0.0
TRES RANCHOS,June de 2024,0.0
TRES RANCHOS,July de 2024,0.0
TRES RANCHOS,August de 2024,0.0
TRINDADE,January de 2021,5.0
TRINDADE,February de 2021,4.0
TRINDADE,March de 2021,2.0
TRINDADE,April de 2021,1.0
TRINDADE,May de 2021,1.0
TRINDADE,June de 2021,0.0
TRINDADE,July de 2021,1.0
TRINDADE,August de 2021,1.0
TRINDADE,September de 2021,3.0
TRINDADE,October de 2021,1.0
TRINDADE,November de 2021,0.0
TRINDADE,December de 2021,1.0
TRINDADE,January de 2022,2.0
TRINDADE,February de 2022,2.0
TRINDADE,March de 2022,0.0
TRINDADE,April de 2022,3.0
TRINDADE,May de 2022,0.0
TRINDADE,June de 2022,3.0
TRINDADE,July de 2022,1.0
TRINDADE,August de 2022,4.0
TRINDADE,September de 2022,1.0
TRINDADE,October de 2022,2.0
TRINDADE,November de 2022,1.0
TRINDADE,December de 2022,2.0
TRINDADE,January de 2023,3.0
TRINDADE,February de 2023,1.0
TRINDADE,March de 2023,3.0
TRINDADE,April de 2023,1.0
TRINDADE,May de 2023,1.0
TRINDADE,June de 2023,3.0
TRINDADE,July de 2023,3.0
TRINDADE,August de 2023,3.0
TRINDADE,September de 2023,3.0
TRINDADE,October de 2023,4.0
TRINDADE,November de 2023,2.0
TRINDADE,December de 2023,0.0
TRINDADE,January de 2024,3.0
TRINDADE,February de 2024,4.0
TRINDADE,March de 2024,1.0
TRINDADE,April de 2024,1.0
TRINDADE,May de 2024,3.0
TRINDADE,June de 2024,1.0
TRINDADE,July de 2024,0.0
TRINDADE,August de 2024,0.0
TROMBAS,January de 2021,1.0
TROMBAS,February de 2021,0.0
TROMBAS,March de 2021,0.0
TROMBAS,April de 2021,0.0
TROMBAS,May de 2021,0.0
TROMBAS,June de 2021,0.0
TROMBAS,July de 2021,0.0
TROMBAS,August de 2021,0.0
TROMBAS,September de 2021,0.0
TROMBAS,October de 2021,0.0
TROMBAS,November de 2021,0.0
TROMBAS,December de 2021,0.0
TROMBAS,January de 2022,0.0
TROMBAS,February de 2022,0.0
TROMBAS,March de 2022,0.0
TROMBAS,April de 2022,0.0
TROMBAS,May de 2022,0.0
TROMBAS,June de 2022,0.0
TROMBAS,July de 2022,0.0
TROMBAS,August de 2022,0.0
TROMBAS,September de 2022,0.0
TROMBAS,October de 2022,0.0
TROMBAS,November de 2022,0.0
TROMBAS,December de 2022,0.0
TROMBAS,January de 2023,0.0
TROMBAS,February de 2023,0.0
TROMBAS,March de 2023,0.0
TROMBAS,April de 2023,0.0
TROMBAS,May de 2023,0.0
TROMBAS,June de 2023,0.0
TROMBAS,July de 2023,0.0
TROMBAS,August de 2023,0.0
TROMBAS,September de 2023,0.0
TROMBAS,October de 2023,0.0
TROMBAS,November de 2023,0.0
TROMBAS,December de 2023,0.0
TROMBAS,January de 2024,0.0
TROMBAS,February de 2024,0.0
TROMBAS,March de 2024,0.0
TROMBAS,April de 2024,0.0
TROMBAS,May de 2024,0.0
TROMBAS,June de 2024,0.0
TROMBAS,July de 2024,0.0
TROMBAS,August de 2024,0.0
TURVANIA,January de 2021,0.0
TURVANIA,February de 2021,0.0
TURVANIA,March de 2021,0.0
TURVANIA,April de 2021,0.0
TURVANIA,May de 2021,0.0
TURVANIA,June de 2021,0.0
TURVANIA,July de 2021,0.0
TURVANIA,August de 2021,0.0
TURVANIA,September de 2021,0.0
TURVANIA,October de 2021,0.0
TURVANIA,November de 2021,0.0
TURVANIA,December de 2021,0.0
TURVANIA,January de 2022,0.0
TURVANIA,February de 2022,0.0
TURVANIA,March de 2022,0.0
TURVANIA,April de 2022,0.0
TURVANIA,May de 2022,1.0
TURVANIA,June de 2022,0.0
TURVANIA,July de 2022,0.0
TURVANIA,August de 2022,0.0
TURVANIA,September de 2022,0.0
TURVANIA,October de 2022,0.0
TURVANIA,November de 2022,0.0
TURVANIA,December de 2022,0.0
TURVANIA,January de 2023,0.0
TURVANIA,February de 2023,0.0
TURVANIA,March de 2023,0.0
TURVANIA,April de 2023,0.0
TURVANIA,May de 2023,0.0
TURVANIA,June de 2023,0.0
TURVANIA,July de 2023,1.0
TURVANIA,August de 2023,0.0
TURVANIA,September de 2023,0.0
TURVANIA,October de 2023,0.0
TURVANIA,November de 2023,0.0
TURVANIA,December de 2023,1.0
TURVANIA,January de 2024,0.0
TURVANIA,February de 2024,0.0
TURVANIA,March de 2024,0.0
TURVANIA,April de 2024,0.0
TURVANIA,May de 2024,0.0
TURVANIA,June de 2024,0.0
TURVANIA,July de 2024,0.0
TURVANIA,August de 2024,0.0
TURVELANDIA,January de 2021,0.0
TURVELANDIA,February de 2021,0.0
TURVELANDIA,March de 2021,0.0
TURVELANDIA,April de 2021,0.0
TURVELANDIA,May de 2021,0.0
TURVELANDIA,June de 2021,0.0
TURVELANDIA,July de 2021,0.0
TURVELANDIA,August de 2021,0.0
TURVELANDIA,September de 2021,0.0
TURVELANDIA,October de 2021,0.0
TURVELANDIA,November de 2021,0.0
TURVELANDIA,December de 2021,0.0
TURVELANDIA,January de 2022,0.0
TURVELANDIA,February de 2022,0.0
TURVELANDIA,March de 2022,1.0
TURVELANDIA,April de 2022,0.0
TURVELANDIA,May de 2022,0.0
TURVELANDIA,June de 2022,0.0
TURVELANDIA,July de 2022,0.0
TURVELANDIA,August de 2022,0.0
TURVELANDIA,September de 2022,0.0
TURVELANDIA,October de 2022,0.0
TURVELANDIA,November de 2022,0.0
TURVELANDIA,December de 2022,0.0
TURVELANDIA,January de 2023,0.0
TURVELANDIA,February de 2023,0.0
TURVELANDIA,March de 2023,0.0
TURVELANDIA,April de 2023,0.0
TURVELANDIA,May de 2023,0.0
TURVELANDIA,June de 2023,1.0
TURVELANDIA,July de 2023,0.0
TURVELANDIA,August de 2023,0.0
TURVELANDIA,September de 2023,0.0
TURVELANDIA,October de 2023,0.0
TURVELANDIA,November de 2023,0.0
TURVELANDIA,December de 2023,0.0
TURVELANDIA,January de 2024,0.0
TURVELANDIA,February de 2024,0.0
TURVELANDIA,March de 2024,0.0
TURVELANDIA,April de 2024,0.0
TURVELANDIA,May de 2024,0.0
TURVELANDIA,June de 2024,0.0
TURVELANDIA,July de 2024,0.0
TURVELANDIA,August de 2024,0.0
UIRAPURU,January de 2021,0.0
UIRAPURU,February de 2021,0.0
UIRAPURU,March de 2021,0.0
UIRAPURU,April de 2021,0.0
UIRAPURU,May de 2021,0.0
UIRAPURU,June de 2021,0.0
UIRAPURU,July de 2021,0.0
UIRAPURU,August de 2021,0.0
UIRAPURU,September de 2021,0.0
UIRAPURU,October de 2021,0.0
UIRAPURU,November de 2021,0.0
UIRAPURU,December de 2021,0.0
UIRAPURU,January de 2022,0.0
UIRAPURU,February de 2022,0.0
UIRAPURU,March de 2022,0.0
UIRAPURU,April de 2022,0.0
UIRAPURU,May de 2022,0.0
UIRAPURU,June de 2022,0.0
UIRAPURU,July de 2022,0.0
UIRAPURU,August de 2022,0.0
UIRAPURU,September de 2022,0.0
UIRAPURU,October de 2022,0.0
UIRAPURU,November de 2022,0.0
UIRAPURU,December de 2022,0.0
UIRAPURU,January de 2023,0.0
UIRAPURU,February de 2023,0.0
UIRAPURU,March de 2023,0.0
UIRAPURU,April de 2023,0.0
UIRAPURU,May de 2023,0.0
UIRAPURU,June de 2023,0.0
UIRAPURU,July de 2023,0.0
UIRAPURU,August de 2023,0.0
UIRAPURU,September de 2023,0.0
UIRAPURU,October de 2023,0.0
UIRAPURU,November de 2023,0.0
UIRAPURU,December de 2023,0.0
UIRAPURU,January de 2024,0.0
UIRAPURU,February de 2024,0.0
UIRAPURU,March de 2024,0.0
UIRAPURU,April de 2024,0.0
UIRAPURU,May de 2024,0.0
UIRAPURU,June de 2024,0.0
UIRAPURU,July de 2024,0.0
UIRAPURU,August de 2024,0.0
URUACU,January de 2021,1.0
URUACU,February de 2021,0.0
URUACU,March de 2021,0.0
URUACU,April de 2021,0.0
URUACU,May de 2021,0.0
URUACU,June de 2021,0.0
URUACU,July de 2021,0.0
URUACU,August de 2021,1.0
URUACU,September de 2021,0.0
URUACU,October de 2021,0.0
URUACU,November de 2021,2.0
URUACU,December de 2021,1.0
URUACU,January de 2022,0.0
URUACU,February de 2022,1.0
URUACU,March de 2022,1.0
URUACU,April de 2022,0.0
URUACU,May de 2022,0.0
URUACU,June de 2022,1.0
URUACU,July de 2022,0.0
URUACU,August de 2022,0.0
URUACU,September de 2022,2.0
URUACU,October de 2022,0.0
URUACU,November de 2022,0.0
URUACU,December de 2022,0.0
URUACU,January de 2023,1.0
URUACU,February de 2023,1.0
URUACU,March de 2023,0.0
URUACU,April de 2023,0.0
URUACU,May de 2023,0.0
URUACU,June de 2023,0.0
URUACU,July de 2023,0.0
URUACU,August de 2023,0.0
URUACU,September de 2023,1.0
URUACU,October de 2023,0.0
URUACU,November de 2023,0.0
URUACU,December de 2023,0.0
URUACU,January de 2024,0.0
URUACU,February de 2024,2.0
URUACU,March de 2024,1.0
URUACU,April de 2024,0.0
URUACU,May de 2024,0.0
URUACU,June de 2024,1.0
URUACU,July de 2024,0.0
URUACU,August de 2024,0.0
URUANA,January de 2021,0.0
URUANA,February de 2021,0.0
URUANA,March de 2021,0.0
URUANA,April de 2021,0.0
URUANA,May de 2021,0.0
URUANA,June de 2021,0.0
URUANA,July de 2021,0.0
URUANA,August de 2021,0.0
URUANA,September de 2021,0.0
URUANA,October de 2021,0.0
URUANA,November de 2021,0.0
URUANA,December de 2021,1.0
URUANA,January de 2022,0.0
URUANA,February de 2022,0.0
URUANA,March de 2022,0.0
URUANA,April de 2022,0.0
URUANA,May de 2022,0.0
URUANA,June de 2022,0.0
URUANA,July de 2022,0.0
URUANA,August de 2022,0.0
URUANA,September de 2022,0.0
URUANA,October de 2022,1.0
URUANA,November de 2022,0.0
URUANA,December de 2022,0.0
URUANA,January de 2023,0.0
URUANA,February de 2023,0.0
URUANA,March de 2023,0.0
URUANA,April de 2023,0.0
URUANA,May de 2023,0.0
URUANA,June de 2023,0.0
URUANA,July de 2023,0.0
URUANA,August de 2023,0.0
URUANA,September de 2023,1.0
URUANA,October de 2023,0.0
URUANA,November de 2023,0.0
URUANA,December de 2023,0.0
URUANA,January de 2024,0.0
URUANA,February de 2024,0.0
URUANA,March de 2024,0.0
URUANA,April de 2024,0.0
URUANA,May de 2024,0.0
URUANA,June de 2024,0.0
URUANA,July de 2024,0.0
URUANA,August de 2024,0.0
URUTAI,January de 2021,0.0
URUTAI,February de 2021,0.0
URUTAI,March de 2021,0.0
URUTAI,April de 2021,0.0
URUTAI,May de 2021,0.0
URUTAI,June de 2021,0.0
URUTAI,July de 2021,0.0
URUTAI,August de 2021,0.0
URUTAI,September de 2021,0.0
URUTAI,October de 2021,0.0
URUTAI,November de 2021,0.0
URUTAI,December de 2021,0.0
URUTAI,January de 2022,0.0
URUTAI,February de 2022,0.0
URUTAI,March de 2022,0.0
URUTAI,April de 2022,0.0
URUTAI,May de 2022,0.0
URUTAI,June de 2022,0.0
URUTAI,July de 2022,0.0
URUTAI,August de 2022,0.0
URUTAI,September de 2022,0.0
URUTAI,October de 2022,0.0
URUTAI,November de 2022,0.0
URUTAI,December de 2022,0.0
URUTAI,January de 2023,0.0
URUTAI,February de 2023,0.0
URUTAI,March de 2023,0.0
URUTAI,April de 2023,0.0
URUTAI,May de 2023,0.0
URUTAI,June de 2023,0.0
URUTAI,July de 2023,0.0
URUTAI,August de 2023,0.0
URUTAI,September de 2023,0.0
URUTAI,October de 2023,0.0
URUTAI,November de 2023,0.0
URUTAI,December de 2023,0.0
URUTAI,January de 2024,0.0
URUTAI,February de 2024,0.0
URUTAI,March de 2024,0.0
URUTAI,April de 2024,0.0
URUTAI,May de 2024,0.0
URUTAI,June de 2024,0.0
URUTAI,July de 2024,0.0
URUTAI,August de 2024,0.0
VALPARAISO DE GOIAS,January de 2021,1.0
VALPARAISO DE GOIAS,February de 2021,2.0
VALPARAISO DE GOIAS,March de 2021,1.0
VALPARAISO DE GOIAS,April de 2021,0.0
VALPARAISO DE GOIAS,May de 2021,2.0
VALPARAISO DE GOIAS,June de 2021,2.0
VALPARAISO DE GOIAS,July de 2021,3.0
VALPARAISO DE GOIAS,August de 2021,1.0
VALPARAISO DE GOIAS,September de 2021,0.0
VALPARAISO DE GOIAS,October de 2021,2.0
VALPARAISO DE GOIAS,November de 2021,0.0
VALPARAISO DE GOIAS,December de 2021,3.0
VALPARAISO DE GOIAS,January de 2022,0.0
VALPARAISO DE GOIAS,February de 2022,0.0
VALPARAISO DE GOIAS,March de 2022,0.0
VALPARAISO DE GOIAS,April de 2022,1.0
VALPARAISO DE GOIAS,May de 2022,2.0
VALPARAISO DE GOIAS,June de 2022,1.0
VALPARAISO DE GOIAS,July de 2022,1.0
VALPARAISO DE GOIAS,August de 2022,1.0
VALPARAISO DE GOIAS,September de 2022,1.0
VALPARAISO DE GOIAS,October de 2022,2.0
VALPARAISO DE GOIAS,November de 2022,1.0
VALPARAISO DE GOIAS,December de 2022,1.0
VALPARAISO DE GOIAS,January de 2023,0.0
VALPARAISO DE GOIAS,February de 2023,1.0
VALPARAISO DE GOIAS,March de 2023,0.0
VALPARAISO DE GOIAS,April de 2023,0.0
VALPARAISO DE GOIAS,May de 2023,1.0
VALPARAISO DE GOIAS,June de 2023,0.0
VALPARAISO DE GOIAS,July de 2023,0.0
VALPARAISO DE GOIAS,August de 2023,0.0
VALPARAISO DE GOIAS,September de 2023,1.0
VALPARAISO DE GOIAS,October de 2023,0.0
VALPARAISO DE GOIAS,November de 2023,0.0
VALPARAISO DE GOIAS,December de 2023,0.0
VALPARAISO DE GOIAS,January de 2024,0.0
VALPARAISO DE GOIAS,February de 2024,0.0
VALPARAISO DE GOIAS,March de 2024,0.0
VALPARAISO DE GOIAS,April de 2024,0.0
VALPARAISO DE GOIAS,May de 2024,0.0
VALPARAISO DE GOIAS,June de 2024,0.0
VALPARAISO DE GOIAS,July de 2024,0.0
VALPARAISO DE GOIAS,August de 2024,0.0
VARJAO,January de 2021,0.0
VARJAO,February de 2021,0.0
VARJAO,March de 2021,0.0
VARJAO,April de 2021,0.0
VARJAO,May de 2021,0.0
VARJAO,June de 2021,0.0
VARJAO,July de 2021,0.0
VARJAO,August de 2021,0.0
VARJAO,September de 2021,0.0
VARJAO,October de 2021,1.0
VARJAO,November de 2021,0.0
VARJAO,December de 2021,0.0
VARJAO,January de 2022,0.0
VARJAO,February de 2022,0.0
VARJAO,March de 2022,0.0
VARJAO,April de 2022,0.0
VARJAO,May de 2022,0.0
VARJAO,June de 2022,0.0
VARJAO,July de 2022,0.0
VARJAO,August de 2022,0.0
VARJAO,September de 2022,0.0
VARJAO,October de 2022,0.0
VARJAO,November de 2022,0.0
VARJAO,December de 2022,0.0
VARJAO,January de 2023,0.0
VARJAO,February de 2023,0.0
VARJAO,March de 2023,1.0
VARJAO,April de 2023,0.0
VARJAO,May de 2023,0.0
VARJAO,June de 2023,0.0
VARJAO,July de 2023,0.0
VARJAO,August de 2023,0.0
VARJAO,September de 2023,0.0
VARJAO,October de 2023,0.0
VARJAO,November de 2023,0.0
VARJAO,December de 2023,0.0
VARJAO,January de 2024,0.0
VARJAO,February de 2024,0.0
VARJAO,March de 2024,0.0
VARJAO,April de 2024,0.0
VARJAO,May de 2024,0.0
VARJAO,June de 2024,0.0
VARJAO,July de 2024,0.0
VARJAO,August de 2024,0.0
VIANOPOLIS,January de 2021,0.0
VIANOPOLIS,February de 2021,0.0
VIANOPOLIS,March de 2021,0.0
VIANOPOLIS,April de 2021,0.0
VIANOPOLIS,May de 2021,0.0
VIANOPOLIS,June de 2021,0.0
VIANOPOLIS,July de 2021,0.0
VIANOPOLIS,August de 2021,0.0
VIANOPOLIS,September de 2021,0.0
VIANOPOLIS,October de 2021,0.0
VIANOPOLIS,November de 2021,0.0
VIANOPOLIS,December de 2021,0.0
VIANOPOLIS,January de 2022,0.0
VIANOPOLIS,February de 2022,0.0
VIANOPOLIS,March de 2022,0.0
VIANOPOLIS,April de 2022,0.0
VIANOPOLIS,May de 2022,0.0
VIANOPOLIS,June de 2022,0.0
VIANOPOLIS,July de 2022,0.0
VIANOPOLIS,August de 2022,0.0
VIANOPOLIS,September de 2022,0.0
VIANOPOLIS,October de 2022,0.0
VIANOPOLIS,November de 2022,0.0
VIANOPOLIS,December de 2022,0.0
VIANOPOLIS,January de 2023,0.0
VIANOPOLIS,February de 2023,0.0
VIANOPOLIS,March de 2023,0.0
VIANOPOLIS,April de 2023,0.0
VIANOPOLIS,May de 2023,1.0
VIANOPOLIS,June de 2023,0.0
VIANOPOLIS,July de 2023,0.0
VIANOPOLIS,August de 2023,1.0
VIANOPOLIS,September de 2023,0.0
VIANOPOLIS,October de 2023,0.0
VIANOPOLIS,November de 2023,0.0
VIANOPOLIS,December de 2023,0.0
VIANOPOLIS,January de 2024,0.0
VIANOPOLIS,February de 2024,0.0
VIANOPOLIS,March de 2024,0.0
VIANOPOLIS,April de 2024,0.0
VIANOPOLIS,May de 2024,0.0
VIANOPOLIS,June de 2024,0.0
VIANOPOLIS,July de 2024,0.0
VIANOPOLIS,August de 2024,0.0
VICENTINOPOLIS,January de 2021,0.0
VICENTINOPOLIS,February de 2021,0.0
VICENTINOPOLIS,March de 2021,0.0
VICENTINOPOLIS,April de 2021,0.0
VICENTINOPOLIS,May de 2021,1.0
